id;champion_name;association_to_offender;message_count;first_time;last_time;label;message;first_id;last_id;chatlog_id
77;Nasus;enemy;9;00:00:21;00:38:53;1;nice one yasuo -.- i said top so i play top tard nope u didnt yea you do nasus support is useless unbelievable rly? -.- cmon rly? gg;77;77;1014
77;Vi;enemy;3;00:00:50;00:38:52;0;ysou called first dude REAL gg;77;77;1014
77;Viktor;ally;7;00:08:33;00:35:06;1;sry eve didnt see u eve .... ty for feeding my brand eve ok brand is silenced and he uses skills hahah was yes ok;77;77;1014
77;Yasuo;enemy;4;00:00:27;00:01:49;0;dude don't get dorans shield on support nasus I called and picked before you at least one should do something intelligent ... it isn't;77;77;1014
77;Yasuo;offender;35;00:01:26;00:38:55;0;yasuo top ^^ eve ! they are two top before ... fuck eve Ã¯Â¿Â½ i need help ! i say twice 0 --' ty 4 kill brand you die twice not solo eve ... dat  ! can you go top eve ? fuckk dat luck --' no fuckk dat eve ! i neeed help too hard i can't go top now omg da t! it's you who say that ! too fee d! shut up you don't help i can't stay yes because 7 kill ... wsoow so feed gg wp l report eve for flame;77;77;1014
78;Akali;ally;4;00:07:41;00:25:38;1;still ss mid gj shaco stfu second ks;78;78;1015
78;Annie;enemy;5;00:11:59;00:17:05;0;ss top ? -.- fuckignt top sad ss !!!!!;78;78;1015
78;Ashe;ally;7;00:05:24;00:16:53;0;im sry dc lol fuckin dc i would say ah ok nono i have 31 farm;78;78;1015
78;Nunu;enemy;10;00:02:31;00:19:58;1;dat flas brb buy wards omg digga ved vi no miss all bot top lane retarded;78;78;1015
78;Ryze;enemy;12;00:00:37;00:25:49;1;lol tg says shaco xD that's my nigg a ignore shaco find a gf first what about real life shaco? BIM what about real life shaco? what about real life shaco? ggggggggggg;78;78;1015
78;Shaco;offender;27;00:05:35;00:25:50;1;me too XD vi focus vic XD cut viktor gg vik :D xD that was my buff noob for u? :P soz dnt know that u will jump again u are happy? lol dont have flash noob haha HAHAHAHA VIKTOR y when i see u iÃ¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½see a free kill i'm 7/0 so i dnt have life? ur first kill GG hahahaha EASYYYY;78;78;1015
78;Sona;ally;13;00:00:26;00:21:24;1;plz report shaco, instant lock and trolling nice one... shace, ashe afk... ss noob not you shaco for ks brb gj ashe, vi fuck, stupid my fault brb yes, plz..;78;78;1015
78;Vi;ally;9;00:00:36;00:16:38;0;yes pls, report him.... yeah shaco afk oom gj that was my kill.... let me blue pls shaco.... ty ty;78;78;1015
78;Viktor;enemy;19;00:10:23;00:25:52;1;u can say ss :/ shako gank on top su c k e r :) i love u too ahah su cker yep u used ur flash and ulti and u failed twice i like that dont care stfu shaco u like me ? now suc k my dic k no do u have friends ? gg;78;78;1015
79;Caitlyn;enemy;10;00:13:17;00:20:56;0;OMGGGG I THPUGHT THEY DIDNT HNAVE ANY WARD OMFG -.- so annooying wtf i lagged i keep farm bot wtf i lag so hard sometimes gg;79;79;1016
79;Diana;enemy;30;00:00:26;00:20:54;0;what u pref i mid can roam but top no ^^ ^^ n1 bot if u pink and stop push i can perma gank bot ^^ warded for u veigar mate keep calm i told u stop push ^^ i can babysit i told u oh ^^ np go leona go gj cait the tower KK SOZ ^^ gj guys gj damn ^^ yo why u don't remain? ^^ was a free kill ^^ gg;79;79;1016
79;Kennen;ally;3;00:04:41;00:16:38;0;dunno no clearly you are pro;79;79;1016
79;Leona;enemy;20;00:00:41;00:20:53;0;try top first nasus just play safe and farm Q gj luck after wave B sona no flash mf also no she eneds the tower to farm ffs carcait no wards shop? ss no flash sona it was for 1 so thats good 2 for 1 wait me diana sorry u2 gg;79;79;1016
79;Miss Fortune;ally;5;00:15:06;00:20:56;0;veigar ? look your minimap ? vi was fighting against diana and u was afk turret report veigar thx;79;79;1016
79;Nasus;enemy;20;00:00:15;00:20:58;0;so mid or top, ? veigar we'll see the best farmer :D i can top who is the best Q farm fuck need b pfiou close gj k ward ty dianan ur ward saved me ward worth we got drake so it's worth gg;79;79;1016
79;Shaco;enemy;10;00:00:19;00:20:53;0;cover red please no push? k omnw care top gj --- D sorry --- D ggwp;79;79;1016
79;Sona;ally;13;00:00:50;00:20:58;1;sona best farmer shame :( then again leona got the kill :) could use a gank at bot bot really needs that gank I can only pink so often vi its a pink war down here and they are ahead nice ss veigar Dunno maybe cause you got under --- farm after 17 minutes x4 veigar thx click yes pleaes am done with the flaming wp;79;79;1016
79;Veigar;offender;42;00:00:50;00:20:53;1;yeah NICE TAKE 4 LAST HITS ty serious ? ty ok gues i dont get that help what i wish to have nice kennen nice and u vi do better shit at top instead of ganking mid u piss me of i get mad if suckers play bad ult ? no ? ok d why not all in ? cuz u dont like getting kills yes ? why ? only to say ss and u dont fall back ? no thanks and again all of u are noobs i love it why i get queued with u i dont understad such faggots like u belong in bronze why u noobs arent in there team motherfuckers hehe go away noob u dont even know what this means vi shut up;79;79;1016
79;Vi;ally;22;00:00:33;00:20:57;1;cover my red pls nasus used ghost? waht he didnt die dive? wtf was that ult when shaco ulted thats bullshit should have just dived him stfu dude holy shit sick of listening to you dont play rank if you got a bad mood you are pissed cuz you been losing now shut it pink pls i cant gank they got all warded PINK bot pls kk LOL all you did was flame since champion select kewl story brah lmfao cool story;79;79;1016
80;Ahri;enemy;2;00:19:38;00:22:48;0;xin??? why??;80;80;1017
80;Fizz;offender;58;00:00:57;00:38:32;1;i can't help nida can you stop? pff ups xd omg nasus feeder omg vi noob nasus noob enter let me the kill no omg omg vi retarded help me look noob report vi pls and kyle jaja noobs jaja me vi nasus go top go to your line omg yes ty kyle we lost fast vbatle it nasusssssssssssssss report nasus pls gogogo nasus enter go an that is how to feed a xin vs a nasus i' angry with you vi so shut up nasus full armor no damage full armor nasus come all mid omg defend kyle nasus stay in team feeded if we kill xin zao we win but pls team go in team mid vi push all no enter nasusu report that nasus defend report kyle;80;80;1017
80;Kayle;ally;11;00:02:14;00:38:33;1;np cait afk? report cait plz stfu fizz report fizz plz nasus feeder i am dead i froze even in team they can defaet us yes report fie and cait i lag sry;80;80;1017
80;Lee Sin;enemy;1;00:39:03;00:39:03;0;Gg;80;80;1017
80;Miss Fortune;enemy;2;00:16:48;00:16:59;0;bad jey xD key*;80;80;1017
80;Nasus;ally;2;00:14:40;00:22:36;0;fizz help?? look at mana;80;80;1017
80;Nidalee;enemy;1;00:01:44;00:01:44;0;No ?;80;80;1017
80;Vi;ally;25;00:00:52;00:38:59;1;blue please smiteless ty shit sorry wheres ahri? omg gj we can win with 4 what? are you mad? lol and everybody we can do this gj we can win you see? gj nasus please join teamfight we have to stand together fizz stop flaming or report we can do this wit report fizz for flaming all the time please omg fizz gg wp;80;80;1017
80;Xin Zhao;enemy;11;00:03:35;00:39:03;0;^^ .... ahri? omg miss fortune you kidding? ^^ go away vi!! why? i need 50 hits to kill him, and.... 4 to kill you^^ fuck sry gg;80;80;1017
81;Brand;enemy;1;00:11:38;00:11:38;0;easy for you sliver again unranked :D;81;81;1018
81;Lee Sin;offender;1;00:15:27;00:15:27;0;gg;81;81;1018
81;Vayne;ally;1;00:15:29;00:15:29;0;gg;81;81;1018
81;Wukong;enemy;1;00:11:11;00:11:11;0;pd;81;81;1018
81;Xin Zhao;ally;2;00:11:28;00:15:28;1;Quel mauvÃÂ© joueur .... noob;81;81;1018
82;Amumu;ally;3;00:15:16;00:32:00;0;gj yi noop trynd hello trynd;82;82;1019
82;Draven;enemy;51;00:00:13;00:37:07;1;gl hf skarner going tanky? gj watch out nami nami don't go so far please that was your fault not minw mine* you're too offensive i had low hp, which should be obv to you, you don't have enough strength or tankiness to attack alone I should have banned amumu.. that ult xd uhm nami? wtf is nami doing? -.- pretty much seriously fck nami report nami please skarner srat stay gotta be kidding me report nami why THE FUCK ME?! I should have banned amumu.. Well neither of you mentioned it so your own fault aswell ... gj really skarner? jerk retard skarner this retard steal my farm which he doesn't need to and it's pretty much kass and gang that does it js that carry huh skarner? fcking idiot skarner you're a god damn retard why are you stealing kills from the adc? are you fuccking dumb? don't play ranked if you don't know your role. gj nami nami ward baron soon gj kass ward gj you don't do much damage.. gg wp;82;82;1019
82;Gangplank;enemy;14;00:00:56;00:34:39;0;ofc re that mumu nice shots :D thx :) GJ! shit 4 enemies come skarner lets kill them ehhh oO lol thornmail on :));82;82;1019
82;Kassadin;enemy;4;00:11:08;00:32:36;1;afk she will retorn cant stay yep nazi;82;82;1019
82;Lux;ally;40;00:00:49;00:37:15;1;ill supp but ur retarde not to respect pick order at least destroy ur lane pls lol worst ward ever dude why u got first blood ?? u shoulda just keep farming not kill np lets go sry yes gj ward well my ultiiiiiiii that laag and yeak no ss ^^ oom omg really guys whats the point concentrate pls lol i full bursted kassadin nobody even kill him omg nice feed gp report thoses premade last pick trolling and feeding the game thx need push ?? yeah report what was that u took likeno damage o0 trynda or yi need to split push i thinkl guys i dont understand u really we 5v3 u dont go ??? we need push or baron twitch real dude u go back didnt even try to carry it was easy kills sure just defend we had to go to nash anyway play with ur head pls omggggggggggggggggggggg omggggggggggggggggg omgggggggggggggggggg noibody helps even in zohnyas i report the retarded and trollin g team gg report premade feeder thx;82;82;1019
82;Master Yi;offender;22;00:00:52;00:32:28;0;we have tp oh come on worth? BT? Bot rk kA gp ulti place war there ward* Tryndamere ^^ they did dragon -.- ? why not back? nice crit come mid wow fight rly he killed gp so stop flaming him;82;82;1019
82;Nami;enemy;7;00:07:14;00:37:14;0;omg draven :/ Ã¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½ sorry naci -.- **** gg;82;82;1019
82;Skarner;enemy;10;00:00:53;00:36:58;1;pull off tank omg nami help me yes gg this retard carry ur game okay dmg macchine ok;82;82;1019
82;Tryndamere;ally;10;00:00:29;00:36:18;1;lux sup or mid ? sry focus gangplank then kassa stfu someone pinged to go in twitch u pinged omg no silver dude not bronze i killed gank why amumu ? why ?;82;82;1019
82;Twitch;ally;59;00:00:20;00:37:12;1;damn noobs diaxolux said mid no supp -.- HE SAID MID! -.- u r fkin retard why had take u r retard stop but now we are in the same team so dont feed and play well and dont flame more. ? what? dont lux feeed is good too CALL SS Im talking with Yi ... p.s. don't worry i need 3 more kill and they all defeat Gj :| pls lux leave me those kill amumu sorry but we can engaghe there stop free feed.. 5 vs 4! STYOPPPPp STOP GO ALOOONE stop BAAACK STOOOOOPP ... lux? stupid trynda.. i'll suicide. -.- bronze V sure trynda go back baack skarner! what lux? what? he have too much armor he's fkin feed  by someone... :\ skarner :\ he own me trynda shit u'll report ---% and? handjob top ok sorry but stay with us AMUMU stop go back :\ DEF TRUNDA BACK NOT STAY ALONE ... i said.. ... Yi and Trynda report ---%;82;82;1019
83;Aatrox;ally;36;00:01:08;00:30:14;1;we have low elo? why did you do that? you knew nobody followed ww no flash gj be nice please bot and mid worst gg you guys have high elo? got boosted I guess you guys you* school is good for you doesen't look like it corki you lost it you do 0 dmg and die in a sec is a game yes I'm the only one with good stats and the only one who can play corki suck and your skin refund you do not the champ but u suck balls Aatrox* u know you got a report on your back? flame feed keep on thinking that you'll stay in silver corki bg;83;83;102
83;Ahri;ally;10;00:07:15;00:30:12;0;need blue np care top 0 blues sure all come on serious? team play ok? gg;83;83;102
83;Corki;offender;24;00:01:07;00:30:14;1;comon seriously idiot do u play at bronze?* Ã¯Â¿Â½lol? maybe cause im nit feeded its lost idiot team ye sure ahri 1-5 leona 1.6 02.Jun u sukc LEONA U DIED AT START then u failed bot again HAHAHA corki suck??? u must seriously serach help wow atrooz u are so good for what? tell me tell me aatrox nothing will happend anyway bacause of u;83;83;102
83;Darius;enemy;5;00:01:09;00:28:20;0;lol afk leona? :D WW ???????????? no force win...;83;83;102
83;Jinx;enemy;27;00:01:11;00:30:12;1;gj no y no afk gj tresh stop wtf? stop die omg OMG STOP TOP report top and jungler pls look tard u and top ruined my game need kills corki 88cs and me --- lol xD oom care i push bot care dont engage ty no y gg;83;83;102
83;Leona;ally;31;00:00:15;00:29:08;1;fast come fast come omfgÃÂ¤ wow nothing yre stupod fuking noob thts the way to get fk easily 4 vs 2 seriusly stop failing u have been grab 5 times fuk idiot shut up noob omg i get it ss bort dat team leona nothing are u??? here comes the u guys im 24 licensed so shut up i got 2.6 because of u nppb what a shit of adc lol u kid at least shut up corki and learn to play oh shut up croki;83;83;102
83;Nautilus;ally;25;00:00:33;00:30:01;1;smiteless blue please no wow i have low elo? we said no you still went in omw sry gj i get aegis ? i dont see your name on it leona you are doing so well i am so sprry 'sorry first corki who has not stareted trinity in history of lol silver brcause of you corki cant even build and learn to build flaming thats what they all say bg;83;83;102
83;Thresh;enemy;14;00:01:08;00:28:03;0;gj no flash no ignite and no flash leona corki no flash u 2 thx:) sry^^ hmm idk... dont waste mana sry:D yeah np force baron;83;83;102
83;Warwick;enemy;19;00:01:10;00:30:04;1;gj ty k lol you gave him 2 kills.... I take blue ok take was asking in fact ^^ coming with ulti warded? gj shut the fuck up lol I dont care gj take red no need to force I think ^^ gg;83;83;102
83;Zed;enemy;7;00:05:50;00:30:12;0;farm till 6 ww blue pls ... naut top blue again pls top wards? gg;83;83;102
84;Fiddlesticks;ally;28;00:01:26;00:34:15;1;syndra help me teemo too wtf?! i need this blue teemo stop stop feed he is feeded because teemo is a noob 0/6 wtf?!??!?!? wtf teemo?!???! jill him noob the worst teemo i have ever seen lee is so feed do u know for what teemo? wtf?!??! BOT???? WANT U HELP TEAM !!!! TRISTANA WHAR ARE U DOING IDIOT?! TEEMO HELP ME SYNDRA HELP ME SYNDRA SHUT UP 5/6 TRISTANA!!!!!! HELP MID YES U NOOB U DONR KNOW THAT FIDD NEED BLUE? SYNDRA HELP NOOB SURRENDER;84;84;1020
84;Lee Sin;enemy;16;00:01:30;00:29:21;1;lets not invade.. :) :D gfuys for real -? guys stay focuse.d teemo what you want there? i roam. you fucktard push how yozu can how my team can stay --- and teemo how you fucktard got fed ? OR PUISH MID gj lee . oyu mena yes so overextend;84;84;1020
84;Leona;enemy;47;00:00:46;00:36:54;1;come bot ty invade? oh sorry yes we can he is not afk come let's invade we will win it easy gj all early gank bot WHAT omfg so lucky come on.... i'm sorry sivir don't know what is going on today could we get an gank bot please? we're behind, and i' i'm failing honestly? we're fucked guess so gj mid had to get her so much worth aswell going sunfire first then aegis just b got ult ward gj sorry sivir i activated before you used bounce so bad xin if fed you should babysit -.- re gj xin gj all idd gj you carried whole team but in this fight, all did good n1 that chase -.- gg lee -.- gj gg wp;84;84;1020
84;Sivir;enemy;10;00:00:56;00:29:58;0;Invade? cant we have afk! lee gj np :| !!! why? np :|;84;84;1020
84;Syndra;offender;38;00:01:36;00:35:36;1;smite now because cooldown teemo stop feed so bad dont fight with him stay at tower teemo teemo wtf go top teemo rly? you go to me that he kill me:... reportedf go top that team rly push this tower cant grap fk bug tresh wards wtf stop fight retards rly STOP! stop push lane and feed not alone tresh ward our jungle omg this fking team go and del game yes I had 3 0 than lee sin killed me 2 overfeeded we need to cover only tower to win this game and farm omg nice jungler go together TRESH WARD BARON allmid no chance baronm;84;84;1020
84;Teemo;ally;7;00:02:25;00:16:28;1;are you shit blind? no idiots i am behind i need help with lee i loose to him well he is better player than i am it makes sense;84;84;1020
84;Twisted Fate;enemy;7;00:08:13;00:27:30;1;GANGS thx yes but she have failed lol, i need help to LOL allone vs 3 gg;84;84;1020
84;Xin Zhao;enemy;13;00:00:57;00:29:54;1;yes tf blue tf ward passive just def flash off put ward a little bit lucky tha fuck the wolfes killed me tf so fed bot really;84;84;1020
85;Akali;enemy;2;00:04:30;00:05:40;0;report maokai afk we are 4;85;85;1021
85;Alistar;ally;10;00:00:35;00:06:16;0;yasuo i picked ali 4 u :D ^^ :* ULT :( gg wp let them capture !!!!!! gg;85;85;1021
85;Dr. Mundo;enemy;5;00:01:34;00:03:38;0;akali bot is an catastrophe 2 weak early lol that luck wtf team?=????;85;85;1021
85;Lucian;enemy;1;00:05:38;00:05:38;0;AHAH  5 vs 4;85;85;1021
85;Nidalee;offender;2;00:05:41;00:05:44;0;gg :D;85;85;1021
85;Poppy;ally;2;00:02:13;00:06:17;0;damn well;85;85;1021
85;Sona;ally;2;00:01:24;00:05:35;0;i take first LOL;85;85;1021
85;Yasuo;ally;4;00:00:46;00:04:06;0;knockups ftw? :#, ty :3 ty* sorry, thought i was lv 5;85;85;1021
85;Yasuo;enemy;2;00:05:36;00:06:17;0;bg mb BG;85;85;1021
86;Ahri;ally;63;00:00:56;00:26:53;0;"nerfed tho isnt it? ok missclick sry ran out of mana ward noc gj wurf worth ty noc ult 'she ignited akali gingitred me so u know she did nooo! well well lee dive bot fuck blue nvm akali xD oh shes mad now ive ganekd twice i ran throuch mid tower dude u saw me no u werent trynda was bing b:ing when i stasrting walking recvalling ok nvm truynd help me blue plz tytyt i i actaulyl were ahri id totally let u bang me if i * actually* im not retarded for the record sick arrow btw 9x akali plz, dad and mom talk isnt acceptable so if it was a lie, you said it: 0x 9x* tribunal will see meh sry hes still kha lol jsut end #""support"" i actaulyl dont care bro i jsut wanna get plat 2 ward hU? i got the vison thing why tho? i cant know tho gg I WAS TYPING TO KHA! :D UNFAIR HIDDEN TACTICS! ggwp";86;86;1022
86;Akali;enemy;95;00:01:39;00:26:58;1;"Kha U were gold in before preseason 4? ok then Trynda no ignite and no ghost miss gj ok then lagg not yet k wtf lagg :I gonna b wtf no ss Report Kha'Shit pls :) He's flaming, and not calling ss. cool a smurf with --- games jk hahah u are a joke k u are pretty fed And the exhausted made me laugh Report atleast Kha for flame: ) U dont wanna get him for real camp toplane more Ahri please. And yet, no SS. nawhh I was figthign Trynda bing? that english yo sick sup idc about this game anymore .) Go ahead and insult me more So u can get banned. yeah unsult me insult me pls more pls PLS MORE MORE Kha'Zix : your dad will fck you, and he will kill your mum, akali"" Wtf is this wtf? Trynda said that to em me* I was quoting Trynda I mean Kha Kha'Zix wrote that to me I swear. Wtf? Are u for real U told me WTF I DIDNT SAY IT KHA SAID IT TO ME I can screenshot I can screenshot screenshoted. i swear, Ahri.. I didnt say it I can send u the screenshot after I was quoting wat Kha'Zix wrote to me. wtf I'm gonna so report u Ahri U are provocating. I wasnt the one saying that shiit About any parents. Kha zix was And u flame me. yeah Ik But u saw I said Trynda: And then i wrote What he said Low Ahri Low. bg kha flaming WAT WAT";86;86;1022
86;Annie;ally;14;00:00:37;00:26:58;0;do i buy relic shield or acient coin ? wtf sorry i dident go dmg i was checking something not bot DAMN get 6 w8 for 6 i have exhaust when go sorry wanted to safe sadness i have exhaust gg;86;86;1022
86;Ashe;enemy;28;00:01:56;00:26:51;1;so shame we didt start relic bot no flash nope im still ahead well sona its not my role to ward that bush xd btw noc will u ever use info from me? i told u that both of them are w/o flash noc u had full hp why backed? -,- tryn just free farm we got no1 to stop him well akali ur pick is useless in our sit^^ noc is sucky as fk no lol lol all of u came for me report noc and akali after game pls and what am i doing? report that two -.- bg;86;86;1022
86;Jinx;ally;10;00:01:02;00:26:13;0;pref the coin, but nvm stop it :D lets do dragon soon moar ulti plz meÃ¯Â¿Â½Ã¯Â¿Â½ ? ty jinx still to op imo i actually dont like the new, im a apcarry support thing;86;86;1022
86;Kha'Zix;enemy;56;00:08:53;00:26:59;1;wurf? i know what it means but no:P nc move. noc* pls i dunno but tour jungler is useless lee 4 times midlane. meanwhile he masturbates in jungl LIKE AFKING REDNECK dont care For no ss :) No mapawerness^^ fun part is... Aka ure  trash and i would fk u anytime^^ u re just too blind too se our jungle is fking our game hahahaahah Report noc hahaha trash noc^^ this is smurf^^ u thin k i care? :D ok :D thats something new thou Noc is bad he fked game just realise KZ? me?^^ What did i do ?:P Oh no ^^ Ive givven up hahaha akali bad^^ haha akali and noc naabs akali ure a redneck and a blackblood your dad will rape you and kill your mum :) i wont get banned anyways ^^ oh Wtf?:s WHAT?! wtf:s are u ?:s bs we can stil win u won? know* stop type and play-.- wtf is this DIEEE na gg wp :D! pls report Akali flaming me and abusing. ggwp!;86;86;1022
86;Lee Sin;offender;31;00:00:55;00:26:58;0;"y but they nerf it only for melee ""melee basic atacks"" ok all lanes pushed.. u2 ssry :D time to help bot ? go ult noc XDS JHAHAHAHAH KZ EPIC FAIL y ,:D Y e fail xD madtime :D i know u love me :D :D ups :D rofl srxy dont throw gg wp";86;86;1022
86;Nocturne;enemy;5;00:07:42;00:19:46;0;wanna b? youre k? idc anymore hes flameing hes loseing and you guys calling anything ..;86;86;1022
86;Sona;enemy;26;00:01:22;00:22:43;1;gl hf exited to see this new support role :D relic? ward ward ward it ashe wtf im sry dont know what happent there fak i fked our lane... ye but what i did damn just usless and idiotc NOT POSSIBLE 2x freekill for jinx and we wasted double kill ^^ ward it ????!?!??!?!?! whats this noc just play on... wtf ^^ 0 fun ^^ is this preseason? anbody doing what he want? flameing? no teamplay? trolling? wow thats 0 fun just a lie ^^ xD! gj annie can u just stop trolling akali^^;86;86;1022
86;Tryndamere;ally;9;00:00:42;00:22:24;1;relic better. yes but if annie kills minion it stil gives gold why? she is stupid if she did that im winnin in farm so its ok wtf xb gj;86;86;1022
87;Kennen;ally;8;00:00:59;00:29:15;1;report all rengar ty NO because they invaded! AND I COUDLNT BITCH its not fuck i had zhonya well fuck you too xd All report rengar;87;87;1023
87;Kha'Zix;offender;58;00:00:26;00:29:56;1;blue pull please smitless oh ye report rengar PULL RED PLEASE ty OMFG TOP TOP TOP lagging my attitude? u suck u say my attitued look u cant exept not getting ur smelly lane u lot no pull me no ganks noob lagg op yaya 2 jungle op report my team ty no communication nor help report top ty FU NOOBS ALL U SUCK TY KENNEN go lol lagg and retard team first time kha and i get stupid team my luck lol i give up no pull start no help in jungle AND I ASKED FOR HELP RED MORON WHY THE FUK NOT LITTLE NOOB NOT EVEN ONE Q first blue in game gg lagg lol lagg report rengar for troll pick and report nasus for feed TY i dont give a shit a jungler without a pul is ulsess gj rengar lol report nasus this pro flash ulti die noob lagg helps a lot NOOBS lagg op hahhahahaa says noob nasus who feeding yes please lol i give up lagg all the way gj pro twitch ty -_- omfg lagg lol anyof u lot lagging? haahhhaha ye report rengar ty bg;87;87;1023
87;Lee Sin;enemy;9;00:01:57;00:22:09;0;for thresh ^^ xD  How you can jump 2 times? lol we dont want bot with instalock lucian gj^^ k ^^ im to greedy i think dont need ulti so you winn <.< report nasus dahell rengar calm down and we focus him u let him die need more?;87;87;1023
87;Lucian;enemy;9;00:01:56;00:26:37;0;i take blue okay..xD 2 jungle is bad ahh ll kk ty ss bot ss gj ss;87;87;1023
87;Nasus;ally;25;00:00:53;00:29:17;1;ahhah gg noob rengar come me no ward pls aahahaha ahahaha usles rengar ks WWWWOOOOOOOWWWW GG RENGAR WE CAN'T WIN WITHOUT YOU ahahah ty and kaz not reported? ahahha rengar pro kaz pls shut up you Fukin g mounth pls you were been report for flaming ty and gg ah sorry you lose beacuse lagg yes report me pls not rengar or kazix rengar take top after me gg and he still all my minion yes lag everyware again? shut up rengar ? no onlu you only;87;87;1023
87;Rengar;ally;30;00:01:19;00:29:36;1;report nasus fff :p i would help but ur attitude soz lucky lee xD bushes? ur reported lmao fml fking useless nasus 0/3 nasus shut up its true dumb 0/3 kaz wow ulti bug L0L THIS NASUS WOW report nasus plz he is 0/8 idiot thresh ownsus report nasus see feeding on purose purpose zhonya kennen ? lol report me for being the best go ahead;87;87;1023
87;Thresh;enemy;5;00:05:17;00:29:36;0;you too sry no mana and life veigar thx wp;87;87;1023
87;Twitch;ally;20;00:01:00;00:29:52;1;report rengar ty end this game 9x rengar 0 damage for all gg nasus in double lane is useless mate l2p and after speak gg? it's end id lol u wanna play? i stop to play 5 min ago and u say gg to me? ff _.-. i ll rep rengar for troll pick and kha for flaming all game bg;87;87;1023
87;Veigar;enemy;18;00:01:38;00:29:30;0;tresh dat skin *_* gj omg u too take mid pls lee ward drake care top luck no just my bad need blue thx noooooooo blue :'( go all mid push all lane kill one and go baron :) look my ap ^^ :O;87;87;1023
88;Aatrox;enemy;26;00:00:09;00:37:13;1;you guys didnt trade? ........... hahahah ryze just build tanky with mana jax renek is --- going full tank sry but let me tank it i hav passive wow, lucky jax ryze blue dont do that wait for me dude i was too far what why? you followed them? you chased them? dude dont play dumb xd this renek is strong i wasnt, i had to get him off quinn and because we were all too low thresh, more vision plz wait for me and ryze gj!!! ryze you just stood there for mf's ult? kinda funny you know....xd good gg;88;88;1024
88;Diana;ally;89;00:00:19;00:37:05;1;no good gabks until lvl 6 ganks* gl hf what ryze? smiteless blue mf omg mf afk .... thank god ty np u2 quinn fe fed* guys why charge in? fed bot lane and the supp gets the kill .. sry gj gj top ill just help bot and mid as it seems gj worth gj gj team maid up for the poor start lol and she was 3-0 shit focus quinn bot shit gj renek warded omg ss? no ss 1vs4 ... after red chill bot lane plz we need wards and plz stop die bot lane gj I need blue ty ops gj omg renek mid not worth gj focus quinn back all back renek ... why push ? we need wards shit so fed renke why go for supp ... renke focus quinn renek* bye mf care this focus omg ffs! focus omg focus quinn! renek focus quinn!!!!!!! of course they do they can focus mf renek so greedy all all come to same lane yes ward baron renek then start focus rigth renek off farming team report renekton plz he knows how to win lane but not tf report renekton;88;88;1024
88;Jax;enemy;37;00:00:09;00:37:20;0;oh god ihave wrong rune wrtong masteries all wrong ok don't problem ryze care farm and care ok? i do hybrid ok oh god with renekton is so difficult ty :) bot really gj atrox i think that you go sorry help NO HELP i am vs renekton you know? no just care quinn care don't focus him just focus other quinn back ok yes because oriqanna XD pusjh YEAH I DO WARMOG gg;88;88;1024
88;Leona;ally;20;00:02:10;00:37:19;0;np np my bad np warded omg sry u2 sry^^ np worth sry gj yes i attaked him cause he wetn in my bush gj no focus gg we lose now always warded but thresh destriyes then with violets yep^^ bg;88;88;1024
88;Miss Fortune;ally;65;00:02:13;00:37:16;1;sry guys np fuuuuck sry guy guys we need help bot stop flame gj leona :) np :) if you guys stop flame we do better :) was a bad start but it's all in teamwork sty stry diana focus adc gj darketto gj all :) teamwork op i'm lvl8 quinn 7 leona do not focus thresh pls renek yyou won lane now you can help us :) leona stun quinn pls all bot renk op omg gj ,,, noob ryze yes you made me waste flash ok you are op in lane but pls now teamwork renk suck he focus supp i usually not blame nobody but wtf why focus supp? quinn full life quinn full hp they all focus me focus quinn ok? don't flame pls thx your flame leona was writing and we die all this was won report renekton gg;88;88;1024
88;Orianna;ally;2;00:01:33;00:35:13;0;afk .-. warded;88;88;1024
88;Quinn;enemy;15;00:09:39;00:26:12;1;np top  ? WHY ATTROX ! 0DMG! they gank me say that to ru self idiot gg top gg top gg gg gg look to his farm and he got alot of kills next time dont do it jax =)) this orianna i will not hit him anymore;88;88;1024
88;Renekton;offender;9;00:04:14;00:37:03;1;gj omg noob bot ty 1vs5 ... i cant focus quinn he run ! noob supp never ward baron and drake you 3/7 ... gg report my bot lane please;88;88;1024
88;Ryze;enemy;15;00:00:16;00:37:19;0;damn same damn lol 71 ad 0 ap ok ok :( ss back u caN KIL HIM mf aand ori first y flash then i knw wards gg;88;88;1024
88;Thresh;enemy;12;00:06:18;00:37:15;0;diana may babysit bot too greedy hmm run just back img omg why why yes dont focus renecton drake gj;88;88;1024
89;Aatrox;ally;3;00:02:13;00:30:06;0;ty ward? gg;89;89;1025
89;Gragas;enemy;4;00:04:21;00:20:29;0;so fun against plat yes i know u also play like it :D dc i need blue pls;89;89;1025
89;Jinx;enemy;1;00:07:32;00:07:32;0;jinxx no flas;89;89;1025
89;Jinx;offender;26;00:05:34;00:28:26;1;no omg sega sunfire i botush s armor dae shte q nasera skachai ela chakai sega bii next dont talk noob lol cockscuekr dont talk pls be more useless pls polish is ur mother epic nice 4 rpeort for u usless noob qq more uyseless sure kiddo if u wanna we can play 1v1 sure we will see uare useless kiddo qq itrs not hard when no one marks u lol wht do u ulty u then ?;89;89;1025
